taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
1101106	species	Griposia aprilina	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
203781	species	Glaucopsyche alexis	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875
1545138	species	Gonocerus acuteangulatus	Coreidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
569046	species	Gymnosoma rotundatum	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.70703125
154015	species	Gastrophysa viridula	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625
1271742	species	Glyphotaelius pellucidus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
631317	species	Gymnocheta viridis	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.70703125
taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
226174	species	Helophilus pendulus	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625
1335492	species	Herina lugubris	Ulidiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.97021484375
446444	species	Heptagenia sulphurea	Heptageniidae	Ephemeroptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.98486328125
988125	species	Hecatera dysodea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625
1293374	species	Hebecnema nigricolor	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
328891	species	Hamearis lucina	Riodinidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
115357	species	Harmonia axyridis	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.405029296875
307206	species	Helina evecta	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
2795677	species	Helina quadrum	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
1720692	species	Helina depuncta	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
559683	species	Hebecnema fumosa	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
987440	species	Herminia tarsipennalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
247425	species	Ophonus stictus	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
247297	species	Harpalus rubripes	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
247442	species	Harpalus rufipes	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
1553478	species	Harpalus tardus	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
347359	species	Halyzia sedecimguttata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.705078125
572857	species	Hemithea aestivaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
987953	species	Hemaris fuciformis	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875
470875	species	Hepialus humuli	Hepialidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
1553471	species	Haliplus sibiricus	Haliplidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.88427734375
1720692	species	Helina depuncta	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
446444	species	Heptagenia sulphurea	Heptageniidae	Ephemeroptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.98486328125
307206	species	Helina evecta	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
115357	species	Harmonia axyridis	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.405029296875
307206	species	Helina evecta	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
988125	species	Hecatera dysodea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625
987955	species	Herminia grisealis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
1869985	species	Hedya salicella	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
1869985	species	Hedya salicella	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
987953	species	Hemaris fuciformis	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875
1335492	species	Herina lugubris	Ulidiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.97021484375
1293374	species	Hebecnema nigricolor	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
987953	species	Hemaris fuciformis	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875
470875	species	Hepialus humuli	Hepialidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
988125	species	Hecatera dysodea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625
2795677	species	Helina quadrum	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
347359	species	Halyzia sedecimguttata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.705078125
987953	species	Hemaris fuciformis	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875
1335492	species	Herina lugubris	Ulidiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.97021484375
115357	species	Harmonia axyridis	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.405029296875
1449015	species	Helcystogramma rufescens	Gelechiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
559683	species	Hebecnema fumosa	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
328891	species	Hamearis lucina	Riodinidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
347359	species	Halyzia sedecimguttata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.705078125
1720692	species	Helina depuncta	Muscidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8486328125
347359	species	Halyzia sedecimguttata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.705078125
1869985	species	Hedya salicella	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
247425	species	Ophonus stictus	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
247297	species	Harpalus rubripes	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
247442	species	Harpalus rufipes	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
1553478	species	Harpalus tardus	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
247283	species	Harpalus affinis	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
347362	species	Hermaeophaga mercurialis	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.8701171875
226174	species	Helophilus pendulus	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625
987955	species	Herminia grisealis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
559650	species	Hylemya vagans	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
111912	species	Hipparchia semele	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375
2588524	species	Hydrophoria ruralis	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
875924	species	Hoplodrina ambigua	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
875924	species	Hoplodrina ambigua	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
1096071	species	Hydromya dorsalis	Sciomyzidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
494771	species	Heteropelma amictum	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
703264	species	Hippodamia variegata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.2900390625
347979	species	Himacerus mirmicoides	Nabidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
290645	species	Hydrobius fuscipes	Hydrophilidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.48046875
107885	species	Hygrotus impressopunctatus	Dytiscidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.115234375
1190792	species	Hylaeus communis	Colletidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64013671875
290645	species	Hydrobius fuscipes	Hydrophilidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.48046875
1096071	species	Hydromya dorsalis	Sciomyzidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
2588524	species	Hydrophoria ruralis	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
104460	species	Hydriomena furcata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
987440	species	Herminia tarsipennalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
347979	species	Himacerus mirmicoides	Nabidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
104460	species	Hydriomena furcata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
559650	species	Hylemya vagans	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
1216172	species	Hydraena rufipes	Hydraenidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.81982421875
1190792	species	Hylaeus communis	Colletidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64013671875
214171	species	Hydraecia micacea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625
347976	species	Himacerus apterus	Nabidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
291688	species	Hesperia comma	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.568359375
599746	species	Hydropsyche siltalai	Hydropsychidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
107871	species	Hydroporus planus	Dytiscidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.115234375
329908	species	Hydropsyche angustipennis	Hydropsychidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
1271723	species	Hydropsyche contubernalis	Hydropsychidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
572861	species	Hofmannophila pseudospretella	Oecophoridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
722673	species	Hylaea fasciaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
938192	species	Hoplodrina octogenaria	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.669921875
291688	species	Hesperia comma	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.568359375
214171	species	Hydraecia micacea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625
761875	species	Hydropsyche instabilis	Hydropsychidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
304249	species	Hybos femoratus	Hybotidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.529296875
104460	species	Hydriomena furcata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
214171	species	Hydraecia micacea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625
722673	species	Hylaea fasciaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
987440	species	Herminia tarsipennalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
599746	species	Hydropsyche siltalai	Hydropsychidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
703264	species	Hippodamia variegata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.2900390625
722673	species	Hylaea fasciaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
347976	species	Himacerus apterus	Nabidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5
107885	species	Hygrotus impressopunctatus	Dytiscidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.115234375
290645	species	Hydrobius fuscipes	Hydrophilidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.48046875
869943	species	Hydropsyche pellucidula	Hydropsychidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
291688	species	Hesperia comma	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.568359375
599746	species	Hydropsyche siltalai	Hydropsychidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
111912	species	Hipparchia semele	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375
taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
522836	species	Laothoe populi	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60498046875
753189	species	Hypena proboscidalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
559651	species	Hylemya variata	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
1101111	species	Hypsopygia glaucinalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
104447	species	Idaea aversata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375
572776	species	Idaea dimidiata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375
1101110	species	Hypsopygia costalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
88531	species	Lasioglossum lativentre	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
1101110	species	Hypsopygia costalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
1101110	species	Hypsopygia costalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
88504	species	Lasioglossum calceatum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
2795680	species	Ichneumon xanthorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
680436	species	Kleidocerys resedae	Lygaeidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	5.3984375
197161	species	Ischnura elegans	Coenagrionidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	0.9599609375
197161	species	Ischnura elegans	Coenagrionidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	0.9599609375
104447	species	Idaea aversata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375
753189	species	Hypena proboscidalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
552050	species	Isoperla grammatica	Perlodidae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.66015625
214181	species	Korscheltellus lupulinus	Hepialidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
88532	species	Lasioglossum leucozonium	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
171585	species	Nymphalis io	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875
559650	species	Hylemya vagans	Anthomyiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.72998046875
88504	species	Lasioglossum calceatum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
552050	species	Isoperla grammatica	Perlodidae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.66015625
2776046	species	Itoplectis maculator	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
522836	species	Laothoe populi	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60498046875
88504	species	Lasioglossum calceatum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
88508	species	Lasioglossum fulvicorne	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
214181	species	Korscheltellus lupulinus	Hepialidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
249532	species	Icerya purchasi	Monophlebidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.68017578125
104448	species	Idaea biselata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375
1279098	species	Kageronia fuscogrisea	Heptageniidae	Ephemeroptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.98486328125
190354	species	Idaea seriata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375
171585	species	Nymphalis io	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875
552050	species	Isoperla grammatica	Perlodidae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.66015625
88532	species	Lasioglossum leucozonium	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
104447	species	Idaea aversata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375
171585	species	Nymphalis io	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875
1897835	species	Issus coleoptratus	Issidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
522836	species	Laothoe populi	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60498046875
280203	species	Ilyocoris cimicoides	Naucoridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.9296875
1897835	species	Issus coleoptratus	Issidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
2795680	species	Ichneumon xanthorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
197161	species	Ischnura elegans	Coenagrionidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	0.9599609375
280203	species	Ilyocoris cimicoides	Naucoridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.9296875
753189	species	Hypena proboscidalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
88531	species	Lasioglossum lativentre	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
1101111	species	Hypsopygia glaucinalis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375
88531	species	Lasioglossum lativentre	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
2795680	species	Ichneumon xanthorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125
taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
143735	species	Leuctra nigra	Leuctridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.66015625
938238	species	Laspeyria flexula	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.5
111917	species	Lasiommata megera	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375
1553529	species	Lilioceris lilii	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.39990234375
88514	species	Lasioglossum morio	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
2746508	species	Ledra aurita	Cicadellidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	4.765625
1553529	species	Lilioceris lilii	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.39990234375
111917	species	Lasiommata megera	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375
270466	species	Limenitis camilla	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.389892578125
938238	species	Laspeyria flexula	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.5
692089	species	Limnephilus rhombicus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
189913	species	Leptidea sinapis	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
88512	species	Lasioglossum malachurum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
323312	species	Leucozona laternaria	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625
88516	species	Lasioglossum pauxillum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
88516	species	Lasioglossum pauxillum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
270466	species	Limenitis camilla	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.389892578125
88514	species	Lasioglossum morio	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
878056	species	Leistus spinibarbis	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
270466	species	Limenitis camilla	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.389892578125
466568	species	Leuctra inermis	Leuctridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.66015625
189913	species	Leptidea sinapis	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
1218281	species	Limnephilus lunatus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
323312	species	Leucozona laternaria	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625
143735	species	Leuctra nigra	Leuctridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.66015625
1218281	species	Limnephilus lunatus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
236887	species	Leptoglossus occidentalis	Coreidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	3.310546875
143736	species	Leuctra hippopus	Leuctridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.66015625
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
1875550	species	Lepidostoma basale	Lepidostomatidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
468752	species	Leptogaster cylindrica	Asilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.529296875
88514	species	Lasioglossum morio	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
692089	species	Limnephilus rhombicus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
1271727	species	Limnephilus affinis	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
88512	species	Lasioglossum malachurum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625
938238	species	Laspeyria flexula	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.5
323312	species	Leucozona laternaria	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625
1218281	species	Limnephilus lunatus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
2746508	species	Ledra aurita	Cicadellidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	4.765625
1271726	species	Leptocerus tineiformis	Leptoceridae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
692089	species	Limnephilus rhombicus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
878056	species	Leistus spinibarbis	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65380859375
189913	species	Leptidea sinapis	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
473660	species	Leptophyes punctatissima	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375
473660	species	Leptophyes punctatissima	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375
1553529	species	Lilioceris lilii	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.39990234375
111917	species	Lasiommata megera	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.49951171875
taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value
1776468	species	Linnaemya tessellans	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.70703125
1226590	species	Limnia unguicornis	Sciomyzidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.260009765625
202021	species	Limnobaris t-album	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.79736328125
722666	species	Lomaspilis marginata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.77001953125
753194	species	Lygephila pastinum	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
1870047	species	Luffia ferchaultella	Psychidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6142578125
268709	species	Lysandra coridon	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875
997513	species	Macrochilo cribrumalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375
1436830	species	Lygus pratensis	Miridae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.89990234375
